program_change channel=0 program=0 time=0 0.0
control_change channel=0 control=64 value=61 time=15 333.81640625
control_change channel=0 control=64 value=66 time=15 333.8359375
control_change channel=0 control=64 value=69 time=15 333.85546875
control_change channel=0 control=64 value=72 time=16 333.8763020833333
control_change channel=0 control=64 value=74 time=15 333.8958333333333
control_change channel=0 control=64 value=75 time=16 333.9166666666667
note_on channel=0 note=86 velocity=81 time=6 333.9244791666667
control_change channel=0 control=64 value=77 time=8 333.9348958333333
control_change channel=0 control=64 value=79 time=15 333.9544270833333
control_change channel=0 control=64 value=80 time=16 333.9752604166667
note_on channel=0 note=81 velocity=0 time=27 334.0104166666667
note_on channel=0 note=69 velocity=0 time=5 334.0169270833333
note_on channel=0 note=62 velocity=0 time=16 334.0377604166667
note_on channel=0 note=65 velocity=0 time=18 334.0611979166667
note_on channel=0 note=86 velocity=0 time=2 334.0638020833333
control_change channel=0 control=64 value=80 time=23 334.09375
control_change channel=0 control=64 value=79 time=15 334.11328125
control_change channel=0 control=64 value=79 time=16 334.1341145833333
control_change channel=0 control=64 value=78 time=14 334.15234375
control_change channel=0 control=64 value=76 time=15 334.171875
control_change channel=0 control=64 value=75 time=16 334.1927083333333
control_change channel=0 control=64 value=71 time=15 334.2122395833333
note_on channel=0 note=86 velocity=76 time=10 334.2252604166667
control_change channel=0 control=64 value=66 time=6 334.2330729166667
control_change channel=0 control=64 value=56 time=14 334.2513020833333
control_change channel=0 control=64 value=41 time=15 334.2708333333333
control_change channel=0 control=64 value=29 time=16 334.2916666666667
control_change channel=0 control=64 value=0 time=23 334.3216145833333
control_change channel=0 control=64 value=20 time=91 334.4401041666667
control_change channel=0 control=64 value=54 time=16 334.4609375
control_change channel=0 control=64 value=64 time=15 334.48046875
control_change channel=0 control=64 value=68 time=16 334.5013020833333
control_change channel=0 control=64 value=71 time=15 334.5208333333333
control_change channel=0 control=64 value=74 time=16 334.5416666666667
control_change channel=0 control=64 value=74 time=14 334.5598958333333
note_on channel=0 note=77 velocity=66 time=187 334.8033854166667
note_on channel=0 note=86 velocity=0 time=12 334.8190104166667
note_on channel=0 note=77 velocity=0 time=43 334.875
control_change channel=0 control=64 value=74 time=46 334.9348958333333
control_change channel=0 control=64 value=71 time=15 334.9544270833333
control_change channel=0 control=64 value=67 time=15 334.9739583333333
control_change channel=0 control=64 value=61 time=15 334.9934895833333
note_on channel=0 note=77 velocity=65 time=4 334.9986979166667
control_change channel=0 control=64 value=48 time=12 335.0143229166667
note_on channel=0 note=69 velocity=36 time=9 335.0260416666667
note_on channel=0 note=65 velocity=32 time=3 335.0299479166667
control_change channel=0 control=64 value=34 time=3 335.0338541666667
note_on channel=0 note=62 velocity=32 time=0 335.0338541666667
control_change channel=0 control=64 value=27 time=15 335.0533854166667
control_change channel=0 control=64 value=28 time=30 335.0924479166667
control_change channel=0 control=64 value=38 time=15 335.1119791666667
control_change channel=0 control=64 value=50 time=16 335.1328125
control_change channel=0 control=64 value=58 time=15 335.15234375
control_change channel=0 control=64 value=64 time=15 335.171875
control_change channel=0 control=64 value=68 time=15 335.19140625
control_change channel=0 control=64 value=72 time=15 335.2109375
control_change channel=0 control=64 value=74 time=16 335.2317708333333
control_change channel=0 control=64 value=75 time=14 335.25
note_on channel=0 note=77 velocity=0 time=66 335.3359375
control_change channel=0 control=64 value=75 time=4 335.3411458333333
control_change channel=0 control=64 value=74 time=30 335.3802083333333
note_on channel=0 note=62 velocity=0 time=12 335.3958333333333
note_on channel=0 note=65 velocity=0 time=17 335.41796875
note_on channel=0 note=69 velocity=0 time=0 335.41796875
control_change channel=0 control=64 value=74 time=1 335.4192708333333
note_on channel=0 note=79 velocity=53 time=7 335.4283854166667
control_change channel=0 control=64 value=73 time=23 335.4583333333333
note_on channel=0 note=79 velocity=0 time=7 335.4674479166667
control_change channel=0 control=64 value=73 time=9 335.4791666666667
note_on channel=0 note=77 velocity=57 time=10 335.4921875
control_change channel=0 control=64 value=72 time=5 335.4986979166667
control_change channel=0 control=64 value=72 time=16 335.51953125
control_change channel=0 control=64 value=71 time=16 335.5403645833333
note_on channel=0 note=77 velocity=0 time=3 335.5442708333333
control_change channel=0 control=64 value=70 time=11 335.55859375
note_on channel=0 note=76 velocity=62 time=13 335.5755208333333
control_change channel=0 control=64 value=69 time=2 335.578125
control_change channel=0 control=64 value=67 time=16 335.5989583333333
control_change channel=0 control=64 value=63 time=15 335.6184895833333
note_on channel=0 note=76 velocity=0 time=3 335.6223958333333
control_change channel=0 control=64 value=57 time=13 335.6393229166667
control_change channel=0 control=64 value=45 time=14 335.6575520833333
note_on channel=0 note=77 velocity=63 time=9 335.6692708333333
control_change channel=0 control=64 value=27 time=6 335.6770833333333
note_on channel=0 note=65 velocity=28 time=14 335.6953125
control_change channel=0 control=64 value=0 time=2 335.6979166666667
note_on channel=0 note=62 velocity=32 time=8 335.7083333333333
note_on channel=0 note=69 velocity=30 time=2 335.7109375
control_change channel=0 control=64 value=39 time=112 335.8567708333333
control_change channel=0 control=64 value=57 time=15 335.8763020833333
control_change channel=0 control=64 value=64 time=16 335.8971354166667
control_change channel=0 control=64 value=67 time=14 335.9153645833333
control_change channel=0 control=64 value=69 time=15 335.9348958333333
control_change channel=0 control=64 value=71 time=16 335.9557291666667
note_on channel=0 note=62 velocity=0 time=8 335.9661458333333
control_change channel=0 control=64 value=72 time=7 335.9752604166667
note_on channel=0 note=81 velocity=74 time=27 336.0104166666667
note_on channel=0 note=77 velocity=0 time=2 336.0130208333333
control_change channel=0 control=64 value=73 time=16 336.0338541666667
note_on channel=0 note=65 velocity=0 time=12 336.0494791666667
control_change channel=0 control=64 value=74 time=4 336.0546875
note_on channel=0 note=69 velocity=0 time=7 336.0638020833333
control_change channel=0 control=64 value=75 time=8 336.07421875
control_change channel=0 control=64 value=76 time=14 336.0924479166667
control_change channel=0 control=64 value=78 time=16 336.11328125
note_on channel=0 note=81 velocity=0 time=61 336.1927083333333
control_change channel=0 control=64 value=77 time=61 336.2721354166667
control_change channel=0 control=64 value=77 time=38 336.3216145833333
control_change channel=0 control=64 value=76 time=29 336.359375
control_change channel=0 control=64 value=76 time=16 336.3802083333333
control_change channel=0 control=64 value=75 time=15 336.3997395833333
control_change channel=0 control=64 value=74 time=16 336.4205729166667
control_change channel=0 control=64 value=73 time=15 336.4401041666667
control_change channel=0 control=64 value=69 time=14 336.4583333333333
note_on channel=0 note=81 velocity=60 time=12 336.4739583333333
control_change channel=0 control=64 value=65 time=4 336.4791666666667
control_change channel=0 control=64 value=59 time=15 336.4986979166667
control_change channel=0 control=64 value=50 time=15 336.5182291666667
control_change channel=0 control=64 value=40 time=16 336.5390625
note_on channel=0 note=57 velocity=31 time=12 336.5546875
note_on channel=0 note=65 velocity=15 time=0 336.5546875
control_change channel=0 control=64 value=28 time=3 336.55859375
control_change channel=0 control=64 value=0 time=16 336.5794270833333
control_change channel=0 control=64 value=26 time=106 336.7174479166667
control_change channel=0 control=64 value=54 time=16 336.73828125
control_change channel=0 control=64 value=62 time=14 336.7565104166667
control_change channel=0 control=64 value=65 time=15 336.7760416666667
control_change channel=0 control=64 value=66 time=16 336.796875
note_on channel=0 note=74 velocity=71 time=109 336.9388020833333
note_on channel=0 note=81 velocity=0 time=61 337.0182291666667
control_change channel=0 control=64 value=66 time=164 337.2317708333333
control_change channel=0 control=64 value=65 time=16 337.2526041666667
note_on channel=0 note=69 velocity=62 time=6 337.2604166666667
control_change channel=0 control=64 value=62 time=8 337.2708333333333
control_change channel=0 control=64 value=57 time=15 337.2903645833333
control_change channel=0 control=64 value=46 time=23 337.3203125
control_change channel=0 control=64 value=33 time=15 337.33984375
control_change channel=0 control=64 value=25 time=15 337.359375
control_change channel=0 control=64 value=27 time=30 337.3984375
control_change channel=0 control=64 value=38 time=16 337.4192708333333
control_change channel=0 control=64 value=46 time=15 337.4388020833333
control_change channel=0 control=64 value=52 time=16 337.4596354166667
control_change channel=0 control=64 value=54 time=14 337.4778645833333
control_change channel=0 control=64 value=55 time=15 337.4973958333333
control_change channel=0 control=64 value=55 time=16 337.5182291666667
control_change channel=0 control=64 value=56 time=15 337.5377604166667
note_on channel=0 note=77 velocity=82 time=8 337.5481770833333
control_change channel=0 control=64 value=56 time=7 337.5572916666667
control_change channel=0 control=64 value=57 time=16 337.578125
control_change channel=0 control=64 value=57 time=15 337.59765625
note_on channel=0 note=69 velocity=0 time=9 337.609375
control_change channel=0 control=64 value=58 time=6 337.6171875
note_on channel=0 note=74 velocity=0 time=1 337.6184895833333
note_on channel=0 note=65 velocity=0 time=13 337.6354166666667
control_change channel=0 control=64 value=59 time=1 337.63671875
control_change channel=0 control=64 value=59 time=16 337.6575520833333
control_change channel=0 control=64 value=60 time=45 337.7161458333333
control_change channel=0 control=64 value=60 time=16 337.7369791666667
control_change channel=0 control=64 value=61 time=14 337.7552083333333
control_change channel=0 control=64 value=60 time=46 337.8151041666667
control_change channel=0 control=64 value=57 time=16 337.8359375
control_change channel=0 control=64 value=52 time=14 337.8541666666667
control_change channel=0 control=64 value=42 time=16 337.875
note_on channel=0 note=67 velocity=64 time=5 337.8815104166667
control_change channel=0 control=64 value=0 time=10 337.89453125
control_change channel=0 control=64 value=17 time=76 337.9934895833333
control_change channel=0 control=64 value=51 time=14 338.01171875
